zip,total_pop,black,pct_black
ZCTA5 04733,240,6,0.025
ZCTA5 04734,710,14,0.01971831
ZCTA5 04735,619,36,0.05815832
ZCTA5 04736,9120,133,0.014583333
ZCTA5 04739,780,0,0
ZCTA5 04740,1261,15,0.011895321
ZCTA5 04741,4,0,0
ZCTA5 04742,3320,0,0
ZCTA5 04743,4456,97,0.021768402
ZCTA5 04745,902,0,0
ZCTA5 04746,382,0,0
ZCTA5 04747,1413,7,0.004953999
ZCTA5 04750,2226,24,0.010781671
ZCTA5 04756,3214,0,0
ZCTA5 04757,2777,11,0.003961109
ZCTA5 04758,1410,1,0.00070922
ZCTA5 04760,650,0,0
ZCTA5 04761,565,13,0.02300885
ZCTA5 04762,531,0,0
ZCTA5 04763,722,0,0
ZCTA5 04764,33,0,0
ZCTA5 04765,1005,1,0.000995025
ZCTA5 04766,394,2,0.005076142
ZCTA5 04768,378,2,0.005291005
ZCTA5 04769,9116,66,0.007240018
ZCTA5 04772,780,0,0
ZCTA5 04773,575,0,0
ZCTA5 04774,588,0,0
ZCTA5 04776,1017,40,0.039331367
ZCTA5 04777,438,0,0
ZCTA5 04779,298,0,0
ZCTA5 04780,880,0,0
ZCTA5 04781,593,15,0.02529511
ZCTA5 04783,472,15,0.031779661
ZCTA5 04785,2187,46,0.021033379
ZCTA5 04786,1933,0,0
ZCTA5 04787,655,3,0.004580153
ZCTA5 04841,7178,0,0
ZCTA5 04843,4817,51,0.010587503
ZCTA5 04847,1619,0,0
ZCTA5 04848,659,1,0.001517451
ZCTA5 04849,3889,0,0
ZCTA5 04851,91,0,0
ZCTA5 04852,54,0,0
ZCTA5 04853,455,0,0
ZCTA5 04854,1524,3,0.001968504
ZCTA5 04855,249,0,0
ZCTA5 04856,3372,15,0.004448399
ZCTA5 04858,1219,0,0
ZCTA5 04859,794,0,0
ZCTA5 04860,1577,0,0
ZCTA5 04861,2760,28,0.010144928
ZCTA5 04862,4351,22,0.005056309
ZCTA5 04863,905,0,0
ZCTA5 04864,4751,86,0.018101452
ZCTA5 04901,26888,190,0.007066349
ZCTA5 04910,2217,7,0.00315742
ZCTA5 04911,2192,0,0
ZCTA5 04912,974,1,0.001026694
ZCTA5 04915,8839,141,0.015952031
ZCTA5 04917,2850,1,0.000350877
ZCTA5 04918,300,0,0
ZCTA5 04920,1638,38,0.023199023
ZCTA5 04921,1510,21,0.013907285
ZCTA5 04922,1081,0,0
ZCTA5 04923,498,3,0.006024096
ZCTA5 04924,2418,23,0.009511993
ZCTA5 04925,68,0,0
ZCTA5 04926,105,0,0
ZCTA5 04927,3367,63,0.018711019
ZCTA5 04928,2052,15,0.007309942
ZCTA5 04929,848,0,0
ZCTA5 04930,4112,0,0
ZCTA5 04932,1282,0,0
ZCTA5 04933,29,0,0
ZCTA5 04936,253,0,0
ZCTA5 04937,6488,55,0.008477189
ZCTA5 04938,9664,59,0.006105132
ZCTA5 04939,1022,8,0.007827789
ZCTA5 04940,0,0,#DIV/0!
ZCTA5 04941,1799,2,0.001111729
ZCTA5 04942,1188,0,0
ZCTA5 04943,1653,0,0
ZCTA5 04944,41,0,0
ZCTA5 04945,1036,11,0.010617761
ZCTA5 04947,1351,0,0
ZCTA5 04949,896,1,0.001116071
ZCTA5 04950,4651,12,0.00258009
ZCTA5 04951,1077,0,0
ZCTA5 04952,1979,0,0
ZCTA5 04953,3228,14,0.004337051
ZCTA5 04955,1650,0,0
ZCTA5 04956,975,5,0.005128205
ZCTA5 04957,4193,64,0.015263534
ZCTA5 04958,1721,0,0
ZCTA5 04961,817,0,0
ZCTA5 04962,134,0,0
ZCTA5 04963,7248,6,0.000827815
ZCTA5 04964,111,0,0
ZCTA5 04965,2067,0,0
ZCTA5 04966,1904,9,0.004726891
ZCTA5 04967,4029,36,0.00893522
ZCTA5 04969,1219,0,0
ZCTA5 04970,1497,0,0
ZCTA5 04971,1934,0,0
ZCTA5 04973,1323,12,0.009070295
ZCTA5 04974,2592,0,0
ZCTA5 04975,28,0,0
ZCTA5 04976,9770,70,0.00716479
ZCTA5 04978,766,0,0
ZCTA5 04979,866,0,0
ZCTA5 04981,2522,8,0.003172086
ZCTA5 04982,562,0,0
ZCTA5 04983,1809,0,0
ZCTA5 04984,576,0,0
ZCTA5 04985,51,0,0
ZCTA5 04986,1657,2,0.001207001
ZCTA5 04987,960,1,0.001041667
ZCTA5 04988,2373,33,0.013906448
ZCTA5 04989,4207,0,0
ZCTA5 04992,105,0,0
ZCTA5 05001,9319,100,0.010730765
ZCTA5 05031,115,0,0
ZCTA5 05032,2419,17,0.007027697
ZCTA5 05033,2572,5,0.001944012
ZCTA5 05034,344,0,0
ZCTA5 05035,708,0,0
ZCTA5 05036,996,0,0
ZCTA5 05037,690,0,0
ZCTA5 05038,1315,10,0.007604563
ZCTA5 05039,1131,17,0.015030946
ZCTA5 05040,618,53,0.085760518
ZCTA5 05041,441,0,0
ZCTA5 05042,546,8,0.014652015
ZCTA5 05043,1086,0,0
ZCTA5 05045,1773,0,0
ZCTA5 05046,1109,0,0
ZCTA5 05048,2996,38,0.012683578
ZCTA5 05050,164,0,0
ZCTA5 05051,1641,4,0.002437538
ZCTA5 05052,238,0,0
ZCTA5 05053,403,0,0
ZCTA5 05055,3230,3,0.000928793
ZCTA5 05056,480,0,0
ZCTA5 05058,352,0,0
ZCTA5 05059,427,0,0
ZCTA5 05060,4417,35,0.00792393
ZCTA5 05061,1446,0,0
ZCTA5 05062,551,0,0
ZCTA5 05065,1038,25,0.024084778
ZCTA5 05067,181,0,0
ZCTA5 05068,3215,0,0
ZCTA5 05069,511,6,0.011741683
ZCTA5 05070,526,26,0.049429658
ZCTA5 05071,146,10,0.068493151
ZCTA5 05072,474,30,0.063291139
ZCTA5 05075,974,0,0
ZCTA5 05076,426,7,0.016431925
ZCTA5 05077,1199,0,0
ZCTA5 05079,686,5,0.00728863
ZCTA5 05081,543,0,0
ZCTA5 05083,309,0,0
ZCTA5 05084,114,0,0
ZCTA5 05086,728,0,0
ZCTA5 05089,4256,10,0.002349624
ZCTA5 05091,3303,29,0.008779897
ZCTA5 05101,4434,163,0.036761389
ZCTA5 05141,232,0,0
ZCTA5 05142,806,0,0
ZCTA5 05143,4335,69,0.015916955
ZCTA5 05146,637,0,0
ZCTA5 05148,975,0,0
ZCTA5 05149,1950,9,0.004615385
ZCTA5 05150,634,0,0
ZCTA5 05151,1539,21,0.013645224
ZCTA5 05152,319,0,0
ZCTA5 05153,523,4,0.007648184
ZCTA5 05154,461,1,0.002169197
ZCTA5 05155,850,18,0.021176471
ZCTA5 05156,9260,66,0.00712743
ZCTA5 05158,1189,17,0.014297729
ZCTA5 05161,606,5,0.008250825
ZCTA5 05201,14084,134,0.009514343
ZCTA5 05250,3731,7,0.001876173
ZCTA5 05251,1092,0,0
ZCTA5 05252,312,0,0
ZCTA5 05253,585,0,0
ZCTA5 05254,206,0,0
ZCTA5 05255,4047,47,0.011613541
ZCTA5 05257,2932,52,0.017735334
ZCTA5 05260,534,0,0
ZCTA5 05261,2491,0,0
ZCTA5 05262,2251,0,0
ZCTA5 05301,16200,167,0.010308642
ZCTA5 05340,743,7,0.009421265
ZCTA5 05341,450,0,0
ZCTA5 05342,602,5,0.008305648
ZCTA5 05343,718,14,0.019498607
ZCTA5 05345,2165,0,0
